,date,time,date_time,locations,outLat,outlong,inLat,InLong
736,2023-10-16,17:16:00,2023-10-16 17:16:00,Azor,32.02295982,34.80788524,31.4512,34.4003
737,2023-10-16,16:45:00,2023-10-16 16:45:00,Azor,32.02295982,34.80788524,31.4512,34.4003
738,2023-10-15,18:55:00,2023-10-15 18:55:00,Azor,32.02295982,34.80788524,31.4512,34.4003
739,2023-10-14,21:01:00,2023-10-14 21:01:00,Azor,32.02295982,34.80788524,31.4512,34.4003
740,2023-10-14,11:30:00,2023-10-14 11:30:00,Azor,32.02295982,34.80788524,31.4512,34.4003
741,2023-10-13,21:59:00,2023-10-13 21:59:00,Azor,32.02295982,34.80788524,31.4512,34.4003
742,2023-10-11,15:26:00,2023-10-11 15:26:00,Bnei Atarot,32.02147,34.910146,31.4512,34.4003
743,2023-10-24,15:33:00,2023-10-24 15:33:00,Bnei Atarot,32.02147,34.910146,31.4512,34.4003
744,2023-10-24,15:16:00,2023-10-24 15:16:00,Bnei Atarot,32.02147,34.910146,31.4512,34.4003
745,2023-10-17,22:00:00,2023-10-17 22:00:00,Bnei Atarot,32.02147,34.910146,31.4512,34.4003
746,2023-10-17,19:59:00,2023-10-17 19:59:00,Bnei Atarot,32.02147,34.910146,31.4512,34.4003
747,2023-10-10,15:37:00,2023-10-10 15:37:00,Ganot,32.018204,34.825877,31.4512,34.4003
748,2023-10-07,21:21:00,2023-10-07 21:21:00,Ganot,32.018204,34.825877,31.4512,34.4003
749,2023-10-07,20:58:00,2023-10-07 20:58:00,Ganot,32.018204,34.825877,31.4512,34.4003
750,2023-10-07,20:03:00,2023-10-07 20:03:00,Ganot,32.018204,34.825877,31.4512,34.4003
751,2023-10-07,20:00:00,2023-10-07 20:00:00,Ganot,32.018204,34.825877,31.4512,34.4003
752,2023-10-26,22:01:00,2023-10-26 22:01:00,Ganot,32.018204,34.825877,31.4512,34.4003
753,2023-10-26,18:03:00,2023-10-26 18:03:00,Ganot,32.018204,34.825877,31.4512,34.4003
754,2023-10-26,13:31:00,2023-10-26 13:31:00,Ganot,32.018204,34.825877,31.4512,34.4003
755,2023-10-25,21:30:00,2023-10-25 21:30:00,Ganot,32.018204,34.825877,31.4512,34.4003
756,2023-10-24,17:01:00,2023-10-24 17:01:00,Ganot,32.018204,34.825877,31.4512,34.4003
757,2023-10-19,14:33:00,2023-10-19 14:33:00,Ganot,32.018204,34.825877,31.4512,34.4003
758,2023-10-17,20:00:00,2023-10-17 20:00:00,Ganot,32.018204,34.825877,31.4512,34.4003
759,2023-10-17,19:32:00,2023-10-17 19:32:00,Ganot,32.018204,34.825877,31.4512,34.4003
760,2023-10-17,18:05:00,2023-10-17 18:05:00,Ganot,32.018204,34.825877,31.4512,34.4003
761,2023-10-16,21:42:00,2023-10-16 21:42:00,Ganot,32.018204,34.825877,31.4512,34.4003
762,2023-10-16,16:46:00,2023-10-16 16:46:00,Ganot,32.018204,34.825877,31.4512,34.4003
763,2023-10-15,18:55:00,2023-10-15 18:55:00,Ganot,32.018204,34.825877,31.4512,34.4003
764,2023-10-14,11:30:00,2023-10-14 11:30:00,Ganot,32.018204,34.825877,31.4512,34.4003
765,2023-10-13,21:59:00,2023-10-13 21:59:00,Ganot,32.018204,34.825877,31.4512,34.4003
766,2023-10-22,12:59:00,2023-10-22 12:59:00,Gat,32.018204,34.825877,31.4512,34.4003
767,2023-10-10,15:37:00,2023-10-10 15:37:00,Hemed,32.017992,34.841265,31.4512,34.4003
768,2023-10-07,21:21:00,2023-10-07 21:21:00,Hemed,32.017992,34.841265,31.4512,34.4003
769,2023-10-07,20:59:00,2023-10-07 20:59:00,Hemed,32.017992,34.841265,31.4512,34.4003
770,2023-10-07,20:03:00,2023-10-07 20:03:00,Hemed,32.017992,34.841265,31.4512,34.4003
771,2023-10-07,20:00:00,2023-10-07 20:00:00,Hemed,32.017992,34.841265,31.4512,34.4003
772,2023-10-26,22:01:00,2023-10-26 22:01:00,Hemed,32.017992,34.841265,31.4512,34.4003
773,2023-10-26,18:03:00,2023-10-26 18:03:00,Hemed,32.017992,34.841265,31.4512,34.4003
774,2023-10-26,13:31:00,2023-10-26 13:31:00,Hemed,32.017992,34.841265,31.4512,34.4003
775,2023-10-24,17:01:00,2023-10-24 17:01:00,Hemed,32.017992,34.841265,31.4512,34.4003
776,2023-10-19,14:32:00,2023-10-19 14:32:00,Hemed,32.017992,34.841265,31.4512,34.4003
777,2023-10-17,19:59:00,2023-10-17 19:59:00,Hemed,32.017992,34.841265,31.4512,34.4003
778,2023-10-17,19:32:00,2023-10-17 19:32:00,Hemed,32.017992,34.841265,31.4512,34.4003
779,2023-10-16,21:42:00,2023-10-16 21:42:00,Hemed,32.017992,34.841265,31.4512,34.4003
780,2023-10-16,16:46:00,2023-10-16 16:46:00,Hemed,32.017992,34.841265,31.4512,34.4003
781,2023-10-15,18:55:00,2023-10-15 18:55:00,Hemed,32.017992,34.841265,31.4512,34.4003
782,2023-10-14,17:02:00,2023-10-14 17:02:00,Hemed,32.017992,34.841265,31.4512,34.4003
783,2023-10-14,11:30:00,2023-10-14 11:30:00,Hemed,32.017992,34.841265,31.4512,34.4003
784,2023-10-11,16:15:00,2023-10-11 16:15:00,Holon,32.015833,34.787384,31.4512,34.4003
785,2023-10-11,15:26:00,2023-10-11 15:26:00,Holon,32.015833,34.787384,31.4512,34.4003
786,2023-10-10,15:37:00,2023-10-10 15:37:00,Holon,32.015833,34.787384,31.4512,34.4003
787,2023-10-10,15:22:00,2023-10-10 15:22:00,Holon,32.015833,34.787384,31.4512,34.4003
788,2023-10-09,13:49:00,2023-10-09 13:49:00,Holon,32.015833,34.787384,31.4512,34.4003
789,2023-10-09,12:30:00,2023-10-09 12:30:00,Holon,32.015833,34.787384,31.4512,34.4003
790,2023-10-07,21:21:00,2023-10-07 21:21:00,Holon,32.015833,34.787384,31.4512,34.4003
791,2023-10-07,20:58:00,2023-10-07 20:58:00,Holon,32.015833,34.787384,31.4512,34.4003
792,2023-10-07,20:11:00,2023-10-07 20:11:00,Holon,32.015833,34.787384,31.4512,34.4003
793,2023-10-07,19:59:00,2023-10-07 19:59:00,Holon,32.015833,34.787384,31.4512,34.4003
794,2023-10-26,22:01:00,2023-10-26 22:01:00,Holon,32.015833,34.787384,31.4512,34.4003
795,2023-10-26,18:03:00,2023-10-26 18:03:00,Holon,32.015833,34.787384,31.4512,34.4003
796,2023-10-26,13:31:00,2023-10-26 13:31:00,Holon,32.015833,34.787384,31.4512,34.4003
797,2023-10-25,21:30:00,2023-10-25 21:30:00,Holon,32.015833,34.787384,31.4512,34.4003
798,2023-10-24,17:01:00,2023-10-24 17:01:00,Holon,32.015833,34.787384,31.4512,34.4003
799,2023-10-22,9:00:00,2023-10-22 09:00:00,Holon,32.015833,34.787384,31.4512,34.4003
800,2023-10-19,22:58:00,2023-10-19 22:58:00,Holon,32.015833,34.787384,31.4512,34.4003
801,2023-10-19,20:31:00,2023-10-19 20:31:00,Holon,32.015833,34.787384,31.4512,34.4003
802,2023-10-19,14:33:00,2023-10-19 14:33:00,Holon,32.015833,34.787384,31.4512,34.4003
803,2023-10-18,22:00:00,2023-10-18 22:00:00,Holon,32.015833,34.787384,31.4512,34.4003
804,2023-10-18,19:29:00,2023-10-18 19:29:00,Holon,32.015833,34.787384,31.4512,34.4003
805,2023-10-17,19:59:00,2023-10-17 19:59:00,Holon,32.015833,34.787384,31.4512,34.4003
806,2023-10-17,19:32:00,2023-10-17 19:32:00,Holon,32.015833,34.787384,31.4512,34.4003
807,2023-10-17,19:01:00,2023-10-17 19:01:00,Holon,32.015833,34.787384,31.4512,34.4003
808,2023-10-17,18:05:00,2023-10-17 18:05:00,Holon,32.015833,34.787384,31.4512,34.4003
809,2023-10-16,21:42:00,2023-10-16 21:42:00,Holon,32.015833,34.787384,31.4512,34.4003
810,2023-10-16,20:00:00,2023-10-16 20:00:00,Holon,32.015833,34.787384,31.4512,34.4003
811,2023-10-16,17:16:00,2023-10-16 17:16:00,Holon,32.015833,34.787384,31.4512,34.4003
812,2023-10-16,16:44:00,2023-10-16 16:44:00,Holon,32.015833,34.787384,31.4512,34.4003
813,2023-10-15,18:55:00,2023-10-15 18:55:00,Holon,32.015833,34.787384,31.4512,34.4003
814,2023-10-14,21:00:00,2023-10-14 21:00:00,Holon,32.015833,34.787384,31.4512,34.4003
815,2023-10-14,11:30:00,2023-10-14 11:30:00,Holon,32.015833,34.787384,31.4512,34.4003
816,2023-10-13,21:59:00,2023-10-13 21:59:00,Holon,32.015833,34.787384,31.4512,34.4003
817,2023-10-13,17:00:00,2023-10-13 17:00:00,Holon,32.015833,34.787384,31.4512,34.4003
818,2023-10-11,16:15:00,2023-10-11 16:15:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
819,2023-10-10,15:22:00,2023-10-10 15:22:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
820,2023-10-07,21:21:00,2023-10-07 21:21:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
821,2023-10-07,21:00:00,2023-10-07 21:00:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
822,2023-10-07,20:11:00,2023-10-07 20:11:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
823,2023-10-07,20:00:00,2023-10-07 20:00:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
824,2023-10-26,18:03:00,2023-10-26 18:03:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
825,2023-10-26,13:31:00,2023-10-26 13:31:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
826,2023-10-25,21:30:00,2023-10-25 21:30:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
827,2023-10-24,17:01:00,2023-10-24 17:01:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
828,2023-10-22,9:00:00,2023-10-22 09:00:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
829,2023-10-21,16:13:00,2023-10-21 16:13:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
830,2023-10-19,22:58:00,2023-10-19 22:58:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
831,2023-10-19,20:31:00,2023-10-19 20:31:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
832,2023-10-18,22:00:00,2023-10-18 22:00:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
833,2023-10-18,19:29:00,2023-10-18 19:29:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
834,2023-10-17,19:32:00,2023-10-17 19:32:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
835,2023-10-17,19:01:00,2023-10-17 19:01:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
836,2023-10-16,21:42:00,2023-10-16 21:42:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
837,2023-10-16,20:00:00,2023-10-16 20:00:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
838,2023-10-16,17:18:00,2023-10-16 17:18:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
839,2023-10-16,16:46:00,2023-10-16 16:46:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
840,2023-10-15,18:55:00,2023-10-15 18:55:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
841,2023-10-14,21:00:00,2023-10-14 21:00:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
842,2023-10-14,11:30:00,2023-10-14 11:30:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
843,2023-10-13,17:00:00,2023-10-13 17:00:00,Bat Yam,32.0151439,34.752885,31.4512,34.4003
844,2023-10-09,12:00:00,2023-10-09 12:00:00,Batzra,32.0151439,34.752885,31.4512,34.4003
845,2023-10-10,15:37:00,2023-10-10 15:37:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
846,2023-10-07,21:21:00,2023-10-07 21:21:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
847,2023-10-07,20:58:00,2023-10-07 20:58:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
848,2023-10-07,20:03:00,2023-10-07 20:03:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
849,2023-10-07,20:00:00,2023-10-07 20:00:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
850,2023-10-26,22:01:00,2023-10-26 22:01:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
851,2023-10-26,18:03:00,2023-10-26 18:03:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
852,2023-10-26,13:31:00,2023-10-26 13:31:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
853,2023-10-25,21:30:00,2023-10-25 21:30:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
854,2023-10-24,17:01:00,2023-10-24 17:01:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
855,2023-10-19,14:33:00,2023-10-19 14:33:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
856,2023-10-17,22:01:00,2023-10-17 22:01:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
857,2023-10-17,20:00:00,2023-10-17 20:00:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
858,2023-10-17,19:32:00,2023-10-17 19:32:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
859,2023-10-17,18:05:00,2023-10-17 18:05:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
860,2023-10-16,21:42:00,2023-10-16 21:42:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
861,2023-10-16,16:46:00,2023-10-16 16:46:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
862,2023-10-15,18:55:00,2023-10-15 18:55:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
863,2023-10-14,11:30:00,2023-10-14 11:30:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
864,2023-10-13,21:59:00,2023-10-13 21:59:00,Mishmar HaShiva,32.010891,34.822337,31.4512,34.4003
865,2023-10-09,12:00:00,2023-10-09 12:00:00,Tzafria,32.004315,34.854664,31.4512,34.4003
866,2023-10-07,21:21:00,2023-10-07 21:21:00,Tzafria,32.004315,34.854664,31.4512,34.4003
867,2023-10-07,21:00:00,2023-10-07 21:00:00,Tzafria,32.004315,34.854664,31.4512,34.4003
868,2023-10-07,20:12:00,2023-10-07 20:12:00,Tzafria,32.004315,34.854664,31.4512,34.4003
869,2023-10-07,20:00:00,2023-10-07 20:00:00,Tzafria,32.004315,34.854664,31.4512,34.4003
870,2023-10-26,22:01:00,2023-10-26 22:01:00,Tzafria,32.004315,34.854664,31.4512,34.4003
871,2023-10-26,18:04:00,2023-10-26 18:04:00,Tzafria,32.004315,34.854664,31.4512,34.4003
872,2023-10-26,13:31:00,2023-10-26 13:31:00,Tzafria,32.004315,34.854664,31.4512,34.4003
873,2023-10-24,17:01:00,2023-10-24 17:01:00,Tzafria,32.004315,34.854664,31.4512,34.4003
874,2023-10-24,15:31:00,2023-10-24 15:31:00,Tzafria,32.004315,34.854664,31.4512,34.4003
875,2023-10-21,13:30:00,2023-10-21 13:30:00,Tzafria,32.004315,34.854664,31.4512,34.4003
876,2023-10-17,22:01:00,2023-10-17 22:01:00,Tzafria,32.004315,34.854664,31.4512,34.4003
877,2023-10-17,19:59:00,2023-10-17 19:59:00,Tzafria,32.004315,34.854664,31.4512,34.4003
878,2023-10-17,19:01:00,2023-10-17 19:01:00,Tzafria,32.004315,34.854664,31.4512,34.4003
879,2023-10-16,16:46:00,2023-10-16 16:46:00,Tzafria,32.004315,34.854664,31.4512,34.4003
880,2023-10-15,18:55:00,2023-10-15 18:55:00,Tzafria,32.004315,34.854664,31.4512,34.4003
881,2023-10-14,17:02:00,2023-10-14 17:02:00,Tzafria,32.004315,34.854664,31.4512,34.4003
882,2023-10-24,15:16:00,2023-10-24 15:16:00,Tzofin,32.004315,34.854664,31.4512,34.4003
883,2023-10-07,20:00:00,2023-10-07 20:00:00,Tzofit,32.004315,34.854664,31.4512,34.4003
884,2023-10-24,17:01:00,2023-10-24 17:01:00,Tzofit,32.004315,34.854664,31.4512,34.4003
885,2023-10-10,15:37:00,2023-10-10 15:37:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
886,2023-10-07,21:21:00,2023-10-07 21:21:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
887,2023-10-07,20:58:00,2023-10-07 20:58:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
888,2023-10-07,20:03:00,2023-10-07 20:03:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
889,2023-10-07,20:01:00,2023-10-07 20:01:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
890,2023-10-07,20:00:00,2023-10-07 20:00:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
891,2023-10-26,22:01:00,2023-10-26 22:01:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
892,2023-10-26,18:04:00,2023-10-26 18:04:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
893,2023-10-26,13:31:00,2023-10-26 13:31:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
894,2023-10-24,17:01:00,2023-10-24 17:01:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
895,2023-10-19,14:33:00,2023-10-19 14:33:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
896,2023-10-17,22:01:00,2023-10-17 22:01:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
897,2023-10-17,19:59:00,2023-10-17 19:59:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
898,2023-10-17,19:01:00,2023-10-17 19:01:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
899,2023-10-17,18:05:00,2023-10-17 18:05:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
900,2023-10-16,21:42:00,2023-10-16 21:42:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
901,2023-10-16,16:46:00,2023-10-16 16:46:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
902,2023-10-15,18:56:00,2023-10-15 18:56:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
903,2023-10-14,11:30:00,2023-10-14 11:30:00,Beit Dagan,32.002465,34.8295485,31.4512,34.4003
904,2023-10-09,12:00:00,2023-10-09 12:00:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
905,2023-10-07,21:21:00,2023-10-07 21:21:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
906,2023-10-07,21:00:00,2023-10-07 21:00:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
907,2023-10-07,20:12:00,2023-10-07 20:12:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
908,2023-10-07,20:01:00,2023-10-07 20:01:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
909,2023-10-07,20:00:00,2023-10-07 20:00:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
910,2023-10-26,22:01:00,2023-10-26 22:01:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
911,2023-10-26,18:05:00,2023-10-26 18:05:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
912,2023-10-26,13:31:00,2023-10-26 13:31:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
913,2023-10-24,17:01:00,2023-10-24 17:01:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
914,2023-10-24,15:31:00,2023-10-24 15:31:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
915,2023-10-21,13:30:00,2023-10-21 13:30:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
916,2023-10-17,22:01:00,2023-10-17 22:01:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
917,2023-10-17,20:00:00,2023-10-17 20:00:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
918,2023-10-17,19:01:00,2023-10-17 19:01:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
919,2023-10-16,16:46:00,2023-10-16 16:46:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
920,2023-10-15,18:55:00,2023-10-15 18:55:00,Kfar Chabad,31.990144,34.849103,31.4512,34.4003
921,2023-10-09,17:01:00,2023-10-09 17:01:00,Kfar Etzion,31.990144,34.849103,31.4512,34.4003
922,2023-10-11,15:26:00,2023-10-11 15:26:00,Yagel,31.987792,34.880262,31.4512,34.4003
923,2023-10-07,20:00:00,2023-10-07 20:00:00,Yagel,31.987792,34.880262,31.4512,34.4003
924,2023-10-24,17:01:00,2023-10-24 17:01:00,Yagel,31.987792,34.880262,31.4512,34.4003
925,2023-10-24,15:31:00,2023-10-24 15:31:00,Yagel,31.987792,34.880262,31.4512,34.4003
926,2023-10-24,15:16:00,2023-10-24 15:16:00,Yagel,31.987792,34.880262,31.4512,34.4003
927,2023-10-21,13:30:00,2023-10-21 13:30:00,Yagel,31.987792,34.880262,31.4512,34.4003
928,2023-10-17,22:01:00,2023-10-17 22:01:00,Yagel,31.987792,34.880262,31.4512,34.4003
929,2023-10-17,20:00:00,2023-10-17 20:00:00,Yagel,31.987792,34.880262,31.4512,34.4003
930,2023-10-17,19:01:00,2023-10-17 19:01:00,Yagel,31.987792,34.880262,31.4512,34.4003
931,2023-10-13,20:07:00,2023-10-13 20:07:00,Yagel,31.987792,34.880262,31.4512,34.4003
932,2023-10-11,15:26:00,2023-10-11 15:26:00,Achiezer,31.981671,34.871821,31.4512,34.4003
933,2023-10-07,21:00:00,2023-10-07 21:00:00,Achiezer,31.981671,34.871821,31.4512,34.4003
934,2023-10-07,20:00:00,2023-10-07 20:00:00,Achiezer,31.981671,34.871821,31.4512,34.4003
935,2023-10-24,17:01:00,2023-10-24 17:01:00,Achiezer,31.981671,34.871821,31.4512,34.4003
936,2023-10-24,15:31:00,2023-10-24 15:31:00,Achiezer,31.981671,34.871821,31.4512,34.4003
937,2023-10-24,15:16:00,2023-10-24 15:16:00,Achiezer,31.981671,34.871821,31.4512,34.4003
938,2023-10-21,13:30:00,2023-10-21 13:30:00,Achiezer,31.981671,34.871821,31.4512,34.4003
939,2023-10-17,22:01:00,2023-10-17 22:01:00,Achiezer,31.981671,34.871821,31.4512,34.4003
940,2023-10-17,20:00:00,2023-10-17 20:00:00,Achiezer,31.981671,34.871821,31.4512,34.4003
941,2023-10-17,19:01:00,2023-10-17 19:01:00,Achiezer,31.981671,34.871821,31.4512,34.4003
942,2023-10-13,20:07:00,2023-10-13 20:07:00,Achiezer,31.981671,34.871821,31.4512,34.4003
943,2023-10-07,21:19:00,2023-10-07 21:19:00,Beit Nechemia,31.977142,34.953835,31.4512,34.4003
944,2023-10-26,22:01:00,2023-10-26 22:01:00,Beit Nechemia,31.977142,34.953835,31.4512,34.4003
945,2023-10-14,21:00:00,2023-10-14 21:00:00,Beit Nechemia,31.977142,34.953835,31.4512,34.4003
946,2023-10-09,16:59:00,2023-10-09 16:59:00,Beit Nekofa,31.977142,34.953835,31.4512,34.4003
947,2023-10-09,12:00:00,2023-10-09 12:00:00,Beit Nekofa,31.977142,34.953835,31.4512,34.4003
948,2023-10-07,11:32:00,2023-10-07 11:32:00,Beit Nekofa,31.977142,34.953835,31.4512,34.4003
949,2023-10-11,15:26:00,2023-10-11 15:26:00,Zeitan,31.975178,34.891732,31.4512,34.4003
950,2023-10-07,20:00:00,2023-10-07 20:00:00,Zeitan,31.975178,34.891732,31.4512,34.4003
951,2023-10-24,15:16:00,2023-10-24 15:16:00,Zeitan,31.975178,34.891732,31.4512,34.4003
952,2023-10-17,20:00:00,2023-10-17 20:00:00,Zeitan,31.975178,34.891732,31.4512,34.4003
953,2023-10-13,20:07:00,2023-10-13 20:07:00,Zeitan,31.975178,34.891732,31.4512,34.4003
954,2023-10-14,21:00:00,2023-10-14 21:00:00,Hadid,31.96927357,34.93188155,31.4512,34.4003
955,2023-10-07,20:01:00,2023-10-07 20:01:00,Hafetz Haim,31.96927357,34.93188155,31.4512,34.4003
956,2023-10-26,22:02:00,2023-10-26 22:02:00,Ginaton,31.962801,34.913062,31.4512,34.4003
957,2023-10-14,21:00:00,2023-10-14 21:00:00,Ginaton,31.962801,34.913062,31.4512,34.4003
958,2023-10-11,19:49:00,2023-10-11 19:49:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
959,2023-10-11,15:27:00,2023-10-11 15:27:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
960,2023-10-10,15:37:00,2023-10-10 15:37:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
961,2023-10-10,15:24:00,2023-10-10 15:24:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
962,2023-10-09,12:30:00,2023-10-09 12:30:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
963,2023-10-09,12:00:00,2023-10-09 12:00:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
964,2023-10-08,23:38:00,2023-10-08 23:38:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
965,2023-10-07,21:45:00,2023-10-07 21:45:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
966,2023-10-07,21:21:00,2023-10-07 21:21:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
967,2023-10-07,20:58:00,2023-10-07 20:58:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
968,2023-10-07,20:12:00,2023-10-07 20:12:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
969,2023-10-07,19:59:00,2023-10-07 19:59:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
970,2023-10-26,22:01:00,2023-10-26 22:01:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
971,2023-10-26,18:04:00,2023-10-26 18:04:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
972,2023-10-26,13:31:00,2023-10-26 13:31:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
973,2023-10-25,21:30:00,2023-10-25 21:30:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
974,2023-10-25,19:04:00,2023-10-25 19:04:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
975,2023-10-24,17:01:00,2023-10-24 17:01:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
976,2023-10-21,16:12:00,2023-10-21 16:12:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
977,2023-10-21,13:30:00,2023-10-21 13:30:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
978,2023-10-19,14:33:00,2023-10-19 14:33:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
979,2023-10-17,22:01:00,2023-10-17 22:01:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
980,2023-10-17,19:32:00,2023-10-17 19:32:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
981,2023-10-17,19:01:00,2023-10-17 19:01:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
982,2023-10-17,18:31:00,2023-10-17 18:31:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
983,2023-10-17,18:05:00,2023-10-17 18:05:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
984,2023-10-17,13:37:00,2023-10-17 13:37:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
985,2023-10-16,21:42:00,2023-10-16 21:42:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
986,2023-10-15,18:56:00,2023-10-15 18:56:00,Rishon LeZion - East,31.9590813,34.8020886,31.4512,34.4003
